id;category;title;amenities;bathrooms;bedrooms;currency;fee;pets_allowed;price;price_type;square_feet;address;cityname;state;source
5198600194;housing/rent/apartment;Great Central Location Two BR, Two BA;AC,Clubhouse,Dishwasher,Gym,Parking,Patio/Deck,Playground,Pool,Refrigerator,Storage,Washer Dryer,Wood Floors;2;2;USD;No;None;2535;Monthly;1409;null;null;null;RentDigs.com
5198602708;housing/rent/apartment;Two BR - luxurious Apartments in Foxborough.;Gym,Parking,Pool,Wood Floors;2;2;USD;No;Cats,Dogs;2575;Monthly;1146;null;null;null;RentDigs.com
5198600836;housing/rent/apartment;Super Cute! Apartment for Rent!;AC,Gym,Parking,Wood Floors;2;2;USD;No;None;2800;Monthly;2000;null;null;null;RentDigs.com
5198600731;housing/rent/apartment;Two BR Apartment - Nestled into 24 beautifully wooded acres.;Patio/Deck,Storage;1.5;2;USD;No;None;1660;Monthly;1100;null;null;null;RentDigs.com
5198600052;housing/rent/apartment;Two BR - luxurious Apartments in Foxborough.;Gym,Parking,Pool,Wood Floors;2;2;USD;No;Cats,Dogs;2485;Monthly;1144;null;null;null;RentDigs.com
5530591384;housing/rent/apartment;One Large BR with balcony;Gym,Patio/Deck,Washer Dryer,Wood Floors;1;1;USD;Yes;Cats,Dogs;3650;Monthly;789;null;Brookline;MA;BostonApartments
5198601847;housing/rent/apartment;One BR, One BA, safe neighborhood. Pet OK!;None;1;1;USD;No;Cats,Dogs;1913;Monthly;715;null;null;null;RentDigs.com
5198600994;housing/rent/apartment;One BR apartment in excellent condition.;Storage,Washer Dryer;1;1;USD;No;None;1350;Monthly;640;null;null;null;RentDigs.com
5198605197;housing/rent/apartment;Two BR - luxurious Apartments in Foxborough. 2 Car Garage!;Gym,Parking,Pool,Wood Floors;2;2;USD;No;Cats,Dogs;2545;Monthly;1146;null;null;null;RentDigs.com
5198602882;housing/rent/apartment;Two BR - luxurious Apartments in Foxborough. 2 Car Garage!;Gym,Parking,Pool,Wood Floors;2;2;USD;No;Cats,Dogs;2585;Monthly;698;null;null;null;RentDigs.com
5198599946;housing/rent/apartment;One BR - luxurious Apartments in Foxborough.;Gym,Parking,Pool,Wood Floors;1;1;USD;No;Cats,Dogs;1788;Monthly;698;null;null;null;RentDigs.com
5198602597;housing/rent/apartment;One BR - luxurious Apartments in Foxborough.;Gym,Parking,Pool,Wood Floors;1;1;USD;No;Cats,Dogs;2125;Monthly;698;null;null;null;RentDigs.com
5198600353;housing/rent/apartment;Apartment in great location. Single Car Garage!;AC,Clubhouse,Dishwasher,Gym,Parking,Patio/Deck,Playground,Pool,Refrigerator,Storage,Washer Dryer,Wood Floors;1;1;USD;No;None;1896;Monthly;714;null;null;null;RentDigs.com
5198600956;housing/rent/apartment;Great Foxboro Rental !;AC,Clubhouse,Fireplace,Hot Tub,Pool,Wood Floors;2.5;2;USD;No;None;2200;Monthly;1500;null;null;null;RentDigs.com
5198602527;housing/rent/apartment;Two BR, Two BA, 1,409 sq. ft. - must see to believe. Pet OK!;AC,Clubhouse,Dishwasher,Gym,Parking,Patio/Deck,Playground,Pool,Refrigerator,Storage,Washer Dryer,Wood Floors;2;2;USD;No;Cats,Dogs;2499;Monthly;1409;null;null;null;RentDigs.com
5198599990;housing/rent/apartment;Two BR - luxurious Apartments in Foxborough.;Gym,Parking,Pool,Wood Floors;2;2;USD;No;Cats,Dogs;1625;Monthly;1144;null;null;null;RentDigs.com
5198600667;housing/rent/apartment;Two BR Apartment - Large & Bright;None;1.5;2;USD;No;None;1675;Monthly;1100;null;null;null;RentDigs.com
5198600254;housing/rent/apartment;Two BR Apartment in Foxboro;AC,Clubhouse,Dishwasher,Gym,Parking,Patio/Deck,Playground,Pool,Refrigerator,Storage,Washer Dryer,Wood Floors;2;2;USD;No;None;2395;Monthly;1216;null;null;null;RentDigs.com
5198604993;housing/rent/apartment;One BR - luxurious Apartments in Foxborough.;Gym,Parking,Pool,Wood Floors;1;1;USD;No;Cats,Dogs;1943;Monthly;698;null;null;null;RentDigs.com
5198604725;housing/rent/apartment;One BR - luxurious Apartments in Foxborough.;Gym,Parking,Pool,Wood Floors;1;1;USD;No;Cats,Dogs;1950;Monthly;773;null;null;null;RentDigs.com
5198604398;housing/rent/apartment;Foxboro Luxurious 1 + 1;Gym,Parking,Pool;1;1;USD;No;None;1918;Monthly;1032;null;null;null;RentDigs.com
5198604347;housing/rent/apartment;Apartment for rent in Foxborough.;AC,Clubhouse,Dishwasher,Elevator,Garbage Disposal,Gym,Hot Tub,Internet Access,Parking,Patio/Deck,Playground,Pool,Refrigerator,Storage,Washer Dryer,Wood Floors;1;1;USD;No;Cats,Dogs;1950;Monthly;784;null;null;null;RentDigs.com
5198604014;housing/rent/apartment;One BR Apartment in Quiet Building - Foxboro;Playground,Pool;1;1;USD;No;None;2199;Monthly;1046;null;null;null;RentDigs.com
5198603889;housing/rent/apartment;Two BR - luxurious Apartments in Foxborough.;Gym,Parking,Pool,Wood Floors;1;2;USD;No;Cats,Dogs;2494;Monthly;1030;null;null;null;RentDigs.com
5198603297;housing/rent/apartment;Lovely Foxboro, One BR, One BA. Dog OK!;Playground,Pool;1;1;USD;No;Cats,Dogs;2030;Monthly;1046;null;null;null;RentDigs.com
5198602025;housing/rent/apartment;Apartment in prime location. Dog OK!;Playground,Pool;1;1;USD;No;Cats,Dogs;2154;Monthly;1032;null;null;null;RentDigs.com
5198600147;housing/rent/apartment;Three BR - luxurious Apartments in Foxborough.;Gym,Parking,Pool,Wood Floors;2;3;USD;No;Cats,Dogs;3129;Monthly;698;null;null;null;RentDigs.com
5219987214;housing/rent/apartment;Studio Annual Rental;Pool;1;0;USD;No;Cats,Dogs;950;Monthly;560;null;Saint Petersburg;FL;FreeAdsTime
5198599874;housing/rent/apartment;Three BR - luxurious Apartments in Foxborough.;Gym,Parking,Pool,Wood Floors;2;3;USD;No;Cats,Dogs;3024;Monthly;1446;null;null;null;RentDigs.com
5198601226;housing/rent/apartment;Milton Beautifully Renovated Five BR Two Full BA Bi-Level Apartment.;Parking,Washer Dryer,Wood Floors;2;5;USD;No;None;2800;Monthly;1800;null;null;null;RentDigs.com
5198604612;housing/rent/apartment;Beautiful Foxboro Apartment for rent;Playground,Pool;2;2;USD;No;None;2264;Monthly;1280;null;null;null;RentDigs.com
5198604465;housing/rent/apartment;Super Cute! Apartment for Rent!;Playground,Pool;2;2;USD;No;None;2415;Monthly;1280;null;null;null;RentDigs.com
5198603599;housing/rent/apartment;Two BR - luxurious Apartments in Foxborough.;Gym,Parking,Pool,Wood Floors;2;2;USD;No;Cats,Dogs;2622;Monthly;1299;null;null;null;RentDigs.com
5198600558;housing/rent/apartment;Apartments is a true lifestyle experience.;Basketball;2;2;USD;No;None;2100;Monthly;1325;null;null;null;RentDigs.com
5198603359;housing/rent/apartment;One BR - luxurious Apartments in Foxborough. Pet OK!;Gym,Parking,Pool,Wood Floors;1;1;USD;No;Cats,Dogs;1920;Monthly;787;null;null;null;RentDigs.com
5198600509;housing/rent/apartment;Apartments is a true lifestyle experience. Pet OK!;Basketball;1;2;USD;No;Cats,Dogs;1995;Monthly;1260;null;null;null;RentDigs.com
5198604145;housing/rent/apartment;Foxboro, Two BR - must see to believe. Single Car Garage!;AC,Clubhouse,Dishwasher,Gym,Parking,Patio/Deck,Playground,Pool,Refrigerator,Storage,Washer Dryer,Wood Floors;2;2;USD;No;None;2339;Monthly;1141;null;null;null;RentDigs.com
5198602449;housing/rent/apartment;We love dogs! Having trouble finding a place that does. Dog OK!;Playground,Pool;2;2;USD;No;Cats,Dogs;2465;Monthly;1280;null;null;null;RentDigs.com
5191474614;housing/rent/apartment;Modern Boca Apartment near the Beach;None;2;2;USD;No;None;2200;Monthly;1200;2501 S Ocean Blvd 2080;Boca Raton;FL;RentDigs.com
5528774710;housing/rent/apartment;Cambridge - Huron Village Four BR 2.5 BA, **FULLY-FURNISHED**;Cable or Satellite,Dishwasher,Fireplace,Garbage Disposal,Parking,Refrigerator,Storage,TV;2.5;4;USD;Yes;Cats,Dogs;4200;Monthly;2000;null;Cambridge;MA;BostonApartments
5198604529;housing/rent/apartment;Apartment - in a great area.;Storage,Wood Floors;1;1;USD;No;None;1050;Monthly;800;null;null;null;RentDigs.com
5198602768;housing/rent/apartment;Two BR - luxurious Apartments in Foxborough. Pet OK!;Gym,Parking,Pool,Wood Floors;1;2;USD;No;Cats,Dogs;2369;Monthly;1045;null;null;null;RentDigs.com
5198602099;housing/rent/apartment;Spacious One BR, One BA;Playground,Pool;1;1;USD;No;None;2297;Monthly;1074;null;null;null;RentDigs.com
5198510541;housing/rent/apartment;You can stop the search now!;None;1.5;2;USD;No;None;1799;Monthly;1161;null;null;null;RentDigs.com
5197978579;housing/rent/apartment;Yuma - superb Apartment nearby fine dining;Parking,Pool;1;2;USD;No;None;675;Monthly;750;null;Yuma;AZ;RentDigs.com
5198604946;housing/rent/apartment;714 sq. ft. Apartment - come and see this one.;Playground,Pool;1;1;USD;No;None;1796;Monthly;714;null;null;null;RentDigs.com
5198603842;housing/rent/apartment;One BR Apartment in Quiet Building - Foxboro;Playground,Pool;1;1;USD;No;None;2347;Monthly;1046;null;null;null;RentDigs.com
5198604848;housing/rent/apartment;Apartment for rent in Foxborough. Washer/Dryer Hookups!;AC,Clubhouse,Dishwasher,Elevator,Garbage Disposal,Gym,Hot Tub,Internet Access,Parking,Patio/Deck,Playground,Pool,Refrigerator,Storage,Washer Dryer,Wood Floors;2;2;USD;No;Cats,Dogs;2600;Monthly;1146;null;null;null;RentDigs.com
5198603409;housing/rent/apartment;Apartment for rent in Foxborough.;AC,Clubhouse,Dishwasher,Elevator,Garbage Disposal,Gym,Hot Tub,Internet Access,Parking,Patio/Deck,Playground,Pool,Refrigerator,Storage,Washer Dryer,Wood Floors;2;2;USD;No;Cats,Dogs;2475;Monthly;1146;null;null;null;RentDigs.com
5198603229;housing/rent/apartment;Apartment in prime location;Playground,Pool;2;2;USD;No;None;2229;Monthly;1141;null;null;null;RentDigs.com
5198602656;housing/rent/apartment;Gorgeous Foxboro, Two BR, Two BA. Dog OK!;Playground,Pool;2;2;USD;No;Cats,Dogs;2499;Monthly;1409;null;null;null;RentDigs.com
5198600900;housing/rent/apartment;Foxboro - 2bd/Two BA 2,000sqft Apartment for rent;AC,Gym,Parking,Wood Floors;2;2;USD;No;None;2600;Monthly;2000;null;null;null;RentDigs.com
5198600612;housing/rent/apartment;Apartment only for $1,560/mo. You Can Stop Looking Now!;None;1;2;USD;No;None;1560;Monthly;1050;null;null;null;RentDigs.com
5198600474;housing/rent/apartment;$2,400 / Three BR - Great Deal. MUST SEE!;AC,Clubhouse,Fireplace,Gym,Parking,Playground,Pool,Tennis,Wood Floors;2.5;3;USD;No;None;2400;Monthly;1800;null;null;null;RentDigs.com
5191475065;housing/rent/apartment;Luxurious and charming Four BR Apartment;AC,Cable or Satellite,Dishwasher,Internet Access,Parking,Patio/Deck,Storage,Washer Dryer,Wood Floors;1;4;USD;No;None;1775;Monthly;1350;669 Pawling Avenue #2;Troy;NY;RentDigs.com
5198575680;housing/rent/apartment;Two BR Apartment - This cozy cottage-style home is nestled in the heart of;AC,Cable or Satellite,Garbage Disposal,Patio/Deck,Refrigerator,Storage,Washer Dryer;1;2;USD;No;None;2400;Monthly;866;null;null;null;RentDigs.com
5198605258;housing/rent/apartment;$2,204 / One BR - Great Deal. MUST SEE!;Playground,Pool;1;1;USD;No;None;2204;Monthly;1032;null;null;null;RentDigs.com
5198603720;housing/rent/apartment;Two BR, Two BA, safe neighborhood;Playground,Pool;2;2;USD;No;None;2411;Monthly;1234;null;null;null;RentDigs.com
5198510521;housing/rent/apartment;You can stop the search now. Will Consider!;None;1.5;2;USD;No;None;1699;Monthly;1161;null;null;null;RentDigs.com
5198603035;housing/rent/apartment;One BR Apartment in Foxboro;Playground,Pool;1;1;USD;No;None;2098;Monthly;1046;null;null;null;RentDigs.com
5182777270;housing/rent/apartment;Three BR 1437 12th St #D;None;2;3;USD;No;Cats,Dogs;3350;Monthly;1125;1437 12th St #D;Manhattan Beach;CA;RentLingo
5198602380;housing/rent/apartment;Pet Friendly 2+2 Apartment in Foxboro. Pet OK!;None;2;2;USD;No;Cats,Dogs;2575;Monthly;1146;null;null;null;RentDigs.com
5197903058;housing/rent/apartment;One BR Apartment - Positioned among the rolling.;Clubhouse,Dishwasher,Gym,Refrigerator,Washer Dryer;1;1;USD;No;None;565;Monthly;640;null;null;null;RentDigs.com
5198177432;housing/rent/apartment;Celebrate a special of Bay Apartments.;Cable or Satellite,Gym,Hot Tub,Internet Access,Playground,Pool,TV;1;1;USD;No;Cats,Dogs;967;Monthly;670;null;null;null;RentDigs.com
5198173679;housing/rent/apartment;Amazing Two BR, Two BA for rent;AC,Clubhouse,Dishwasher,Garbage Disposal,Gated,Gym,Playground,Pool,Refrigerator,Washer Dryer;2;2;USD;No;Cats,Dogs;1195;Monthly;1000;null;null;null;RentDigs.com
5527401758;housing/rent/apartment;Brookline One BR, other amenities include: hardwood floors;Gym,Washer Dryer,Wood Floors;1;1;USD;Yes;None;3350;Monthly;760;null;Brookline;MA;BostonApartments
5527401574;housing/rent/apartment;Boston - Jamaica Plain One BA, Beautiful 1st floor;None;1;3;USD;Yes;Cats,Dogs;2750;Monthly;1300;null;Boston;MA;BostonApartments
5198152865;housing/rent/apartment;Spacious Two BR, Two BA. 2 Car Garage!;Fireplace,Parking;2;2;USD;No;None;1539;Monthly;1234;null;null;null;RentDigs.com
5527401755;housing/rent/apartment;Brookline One BR, other amenities include: hardwood floors;Gym,Washer Dryer,Wood Floors;1;1;USD;Yes;None;3295;Monthly;760;null;Brookline;MA;BostonApartments
5198605503;housing/rent/apartment;Average Rent $1,941 a month - That's a STEAL!;Playground,Pool;1;1;USD;No;None;1941;Monthly;954;null;null;null;RentDigs.com
5198601434;housing/rent/apartment;Attractive One BR, One BA;None;1;1;USD;No;None;1250;Monthly;550;null;null;null;RentDigs.com
5198155955;housing/rent/apartment;The Best of the Best in the City of Virginia Beach! Save Big!;Parking;2.5;3;USD;No;None;1409;Monthly;1280;null;null;null;RentDigs.com
5527401554;housing/rent/apartment;One BR - Fitness Room, Zip-Car, Pet Friendly;Gym,Washer Dryer,Wood Floors;1;1;USD;Yes;None;3350;Monthly;774;null;Boston;MA;BostonApartments
5198605395;housing/rent/apartment;Average Rent $2,505 a month - That's a STEAL. Pet OK!;None;2;2;USD;No;Cats,Dogs;2505;Monthly;1137;null;null;null;RentDigs.com
5198603967;housing/rent/apartment;Spacious Two BR, Two BA;Playground,Pool;2;2;USD;No;None;2349;Monthly;1234;null;null;null;RentDigs.com
5198603179;housing/rent/apartment;Foxboro - Renovated Studio unit bedroom/living room combo plus eat in.;Parking;1;1;USD;No;None;975;Monthly;460;null;null;null;RentDigs.com
5198601882;housing/rent/apartment;Lease Spacious 2+2. Approx 1,234 sf of Living Space. Dog OK!;Playground,Pool;2;2;USD;No;Cats,Dogs;2385;Monthly;1234;null;null;null;RentDigs.com
5198603474;housing/rent/apartment;We love dogs! Having trouble finding a place that does?;Playground,Pool;2;2;USD;No;None;2389;Monthly;1234;null;null;null;RentDigs.com
5198603098;housing/rent/apartment;Charming One BR, One BA;Playground,Pool;1;1;USD;No;None;2098;Monthly;1046;null;null;null;RentDigs.com
5198174360;housing/rent/apartment;Spacious Three BR, Two BA;None;2;3;USD;No;None;1656;Monthly;1202;null;null;null;RentDigs.com
5197741404;housing/rent/apartment;Lovely tip - top of Hidden Valley Lake will be available soon.;Pool,Tennis;2;2;USD;No;None;1800;Monthly;1588;null;null;null;RentDigs.com
5198151549;housing/rent/apartment;Convenient location One BR One BA for rent;Gym,Parking,Pool,Storage;1;1;USD;No;Cats,Dogs;1248;Monthly;782;null;null;null;RentDigs.com
5198141628;housing/rent/apartment;$1,509/mo - Apartment - in a great area. Pet OK!;Gated,Hot Tub,Parking,Patio/Deck,Playground,Pool;2;3;USD;No;Cats,Dogs;1509;Monthly;1160;null;null;null;RentDigs.com
5197741500;housing/rent/apartment;Hidden Valley Lake, Great Location, Two BR Apartment.;Pool,Tennis;2;2;USD;No;None;1500;Monthly;1066;null;null;null;RentDigs.com
5191474553;housing/rent/apartment;apartment 4 rent;AC,Cable or Satellite,Internet Access,Patio/Deck,Washer Dryer,Wood Floors;2;3;USD;No;None;1200;Monthly;1800;null;Derby;CT;RentDigs.com
5197902795;housing/rent/apartment;Bright St Robert, Three BR, Two BA for rent. Pet OK!;Clubhouse,Dishwasher,Gym,Parking,Patio/Deck,Refrigerator,Washer Dryer;2;3;USD;No;Cats,Dogs;750;Monthly;1320;null;null;null;RentDigs.com
5527401469;housing/rent/apartment;Boston - Brighton Three BR One BA, RENT! New hardwood floors being;Wood Floors;1;3;USD;Yes;Cats,Dogs;2150;Monthly;1150;null;Boston;MA;BostonApartments
5191474618;housing/rent/apartment;Boca Apartment in the Perfect Location;Patio/Deck,Pool,Tennis;2;2;USD;No;None;2200;Monthly;1093;1111 S Ocean Boulevard 4150;Boca Raton;FL;RentDigs.com
5527401643;housing/rent/apartment;Boston - Roxbury, Renovated in 2015. Beautiful Five BR;AC;1;5;USD;Yes;Cats,Dogs;3195;Monthly;1400;null;Boston;MA;BostonApartments
5197902921;housing/rent/apartment;The Best of the Best in the City of St Robert! Save Big!;Clubhouse,Dishwasher,Gym,Refrigerator,Washer Dryer;1;1;USD;No;None;600;Monthly;640;null;null;null;RentDigs.com
5198175464;housing/rent/apartment;Lynnhaven Colony, Great Location, One BR Apartment.;None;1;1;USD;No;None;1215;Monthly;662;null;null;null;RentDigs.com
5198174967;housing/rent/apartment;$1,374 / Two BR - Great Deal. MUST SEE. Pet OK!;None;2;2;USD;No;Cats,Dogs;1374;Monthly;859;null;null;null;RentDigs.com
5198157448;housing/rent/apartment;Outstanding Opportunity To Live At The Virginia Beach City Club;Clubhouse,Gym,Pool;1;1;USD;No;None;1369;Monthly;795;null;null;null;RentDigs.com
5527401560;housing/rent/apartment;One BR - Fitness Room, Zip-Car, Pet Friendly;Gym,Washer Dryer,Wood Floors;1;1;USD;Yes;None;3375;Monthly;761;null;Boston;MA;BostonApartments
5197901363;housing/rent/apartment;Two BR Two BA - Just minutes from Fort Leonard Wood and Waynesville.;Dishwasher,Patio/Deck,Refrigerator,Storage;2;3;USD;No;None;1125;Monthly;1232;null;null;null;RentDigs.com
5198176399;housing/rent/apartment;Convenient location One BR One BA for rent;AC,Clubhouse,Fireplace,Patio/Deck;1;1;USD;No;None;1316;Monthly;784;null;null;null;RentDigs.com
5198149534;housing/rent/apartment;Apartment in quiet area, spacious with big kitchen. Pet OK!;Fireplace,Parking;2;3;USD;No;Cats,Dogs;1549;Monthly;1202;null;null;null;RentDigs.com
5198271572;housing/rent/apartment;Great Central Location One BR, One BA;Parking,Patio/Deck;1;1;USD;No;None;775;Monthly;320;null;null;null;RentDigs.com
5198175196;housing/rent/apartment;Beautiful Lynnhaven Colony Apartment for rent. Pet OK!;None;2;2;USD;No;Cats,Dogs;1504;Monthly;1078;null;null;null;RentDigs.com
5198161914;housing/rent/apartment;OCEAN SIDE FABULOUS SUN-FILLED DUPLEX-STYLE condominium.;Dishwasher,Parking,Patio/Deck,Refrigerator,Wood Floors;3.5;4;USD;No;None;2200;Monthly;2174;null;null;null;RentDigs.com
5197904099;housing/rent/apartment;For an additional cost, utilities can be included. $695/mo;Parking,Patio/Deck,Washer Dryer;2;2;USD;No;None;695;Monthly;912;null;null;null;RentDigs.com
5198174344;housing/rent/apartment;Super Cute! Apartment for Rent!;None;2;1;USD;No;None;1554;Monthly;1078;null;null;null;RentDigs.com
5198142146;housing/rent/apartment;Celebrate a special of Bay Apartments.;Cable or Satellite,Gym,Hot Tub,Internet Access,Playground,Pool,TV;2;3;USD;No;Cats,Dogs;1304;Monthly;1160;null;null;null;RentDigs.com
5197901261;housing/rent/apartment;Two BR Two BA - Just minutes from Fort Leonard Wood and Waynesville.;Dishwasher,Patio/Deck,Refrigerator,Storage;1;1;USD;No;None;925;Monthly;784;null;null;null;RentDigs.com
5198164720;housing/rent/apartment;Apartment in quiet area, spacious with big kitchen. Parking Available!;Parking,Patio/Deck,Pool;2;3;USD;No;None;1899;Monthly;1540;null;null;null;RentDigs.com
5198152824;housing/rent/apartment;Outstanding Opportunity To Live At The Virginia Beach City Club;Fireplace,Gym,Parking,Pool;1;2;USD;No;Cats,Dogs;1174;Monthly;859;null;null;null;RentDigs.com
5197902661;housing/rent/apartment;Cozy, Efficient, Studio Apartment!;None;1;0;USD;No;None;400;Monthly;280;null;null;null;RentDigs.com
5198174023;housing/rent/apartment;Gorgeous Lynnhaven Colony, Three BR, Two BA. Pet OK!;None;2;3;USD;No;Cats,Dogs;1705;Monthly;1316;null;null;null;RentDigs.com
5197903195;housing/rent/apartment;Receive $200 Off 1st Full Month's Rent!;Clubhouse,Dishwasher,Gym,Parking,Patio/Deck,Refrigerator,Washer Dryer;2;2;USD;No;None;725;Monthly;1140;null;null;null;RentDigs.com
